word,pos,confidence,source,example_szy,example_zh
dateng,,★☆☆,corpus_highfreq,"140 amihcan hanca matenes tuwaca, nika makadateng tina kawawan haw, cuenut tu ku balucu' ahican a caay pakadateng, ahican amupawan ku tuka nu balucu’ kya acaay tu kalalum ku balucu'. hanca mahida tu amin kuni dateng nu pinacadan. nika paymihmihcan katukuhan tu ku puu' nu mihcan sa makadateng tu tina kawawan, ahayni kabelec kya tawya amapawan.",
datuk,,★☆☆,corpus_highfreq,""" nu tuse nu aadupan"" iti 2016 a mihcaan 2 a bulad 13 a demiad i Pilise a kanatal ya Pulusay-el i pilisinan tu kacudu a demiad palekal tu nikasayawan a pazizaw, kalecadan nu mihcaan i 3 a bulad 4 a demiadan iti kaamisan nu Amilika a buluku u 2D, 3D, RealD, IMAX 3D a kasaditan papizizaw tu mimelaway. nipazizawan nu kacudu sa, i nu dikudan kapah amin a piliclic nu mikinaulay, katuud ku miliclicay nu mitesekay a tademaw patatudu tu lima sikasenengan ku datuk nu masakaputay, u ulic nu kungku, atu pi",
daw,,★☆☆,corpus_highfreq,"Ciday Dawka-secuzen ku miliyas tunikalalebu a kawawan, pinaay nu binacadan a tademaw mabulaw taydan i Puli. Cincaw ciacen daw kun nina tusaay a zitayan (caysiw a seci), pasu Dawka-secu tebanay a Pinpu-cu nu bangsiaan atu binacadan a nikanengil a zitayan, tada mautang tu kunika datengan, amica kunikabulaw, nika caay tu kacelak ku binacadan, hidahida satu malawpes kina Dawka-secu labuay nu Tangabulan a lalangawan.清代道卡斯族人為避分類械鬥等因素，部份族人遷徙至埔里。清朝嘉慶道光兩朝時期（19世紀），是包含道卡斯族的中部平埔族群各社及族群的覺醒時期，但為時已晚大勢已去，雖然走上遷徙",
dayday,,★☆☆,corpus_highfreq,"Amilika a mitanengay tu tademaw a syece ci Dezso Benedek sipakayda i tusaay a nitademan tu “ anga a tangulan”, ina tusaay malecad ku lalengawan tu tapang nu heni, nikudan u Butud atu Pa-tan-daw palatusaen a kanatal sa pacici han malakakenisan. sayaway nu puose a sitangahay, sakamusa kuya sitangahay u Kuo-li-Taywan sihangaku tilisuo puose ci Tun-n-ce sakamusa tu 16 seci sa, ina Pa-tan-daw nikaydaan i Si-pan-ya, Amilika, Fuy-li-pin celi, malaAmilika ku yadah, Butud i hekal aca, sa yadah ku nisinga",
de,,★☆☆,corpus_highfreq,&lt;br&gt;&lt;gallery caption=&quot;Guatemala&quot;&gt; Guatemala City-16-Markt-Paar mit Mandarinen-1980-gje.jpg|Guatemala City Zacapa-08-Markt-1980-gje.jpg|Zacapa Zacapa-32-Markt-Alte mit Gemuese-1980-gje.jpg|Zacapa Melchor de Mencos to Tikal-16-kleine Jungs-1980-gje.jpg|Melchor de Mencos Tikal-02-Blick von Jaguar-Pyramide auf Hauptgruppe-1980-gje.jpg|Tikal Flores-12-Flugplatz-Einstieg ins Flugzeug-1980-gje.jpg|Flores Solola-28-Frau-1980-gje.jpg|Solola Solola-Friedhof-04-1980-gje.jpg &lt;/galle,
debungan,,★☆☆,corpus_highfreq,"&quot;nina kakitidaan ini’ ku &quot;kapahay a tademaw&quot; nu Cence nikasasupatay&quot; numa anupay atu sakatalawan numicepcepay a Africa (西非) a kanatal Mali, nu cacayay masakaputay paciciyan i sudu midebung a haitay &quot;patideng tu tademaw palekal tu kawaw&quot; sa, debungan nuheni ku Cuntun a luma’, paciciyan nuheni kuni singkiwan inaiay ku laheciay caay palutadenga tu binawlan a cungtun ci Kayta (凱塔) &quot; Ibrahim Boubacar Keita), dakepen cinida pataydan i hitayhitayan.",
dedemiad,,★☆☆,corpus_highfreq,"Eymen u lalud sa idaw ku mabahilay a liken hina adih tu mabahil ku liken, pahaceng ku nipapikan nuheni tu katalan tu sidi, kyu kabahil nu liken sa tu dedemiad pihaceng.",
demiadan,,★☆☆,corpus_highfreq,""" nu tuse nu aadupan"" iti 2016 a mihcaan 2 a bulad 13 a demiad i Pilise a kanatal ya Pulusay-el i pilisinan tu kacudu a demiad palekal tu nikasayawan a pazizaw, kalecadan nu mihcaan i 3 a bulad 4 a demiadan iti kaamisan nu Amilika a buluku u 2D, 3D, RealD, IMAX 3D a kasaditan papizizaw tu mimelaway. nipazizawan nu kacudu sa, i nu dikudan kapah amin a piliclic nu mikinaulay, katuud ku miliclicay nu mitesekay a tademaw patatudu tu lima sikasenengan ku datuk nu masakaputay, u ulic nu kungku, atu pi",
depah,,★☆☆,corpus_highfreq,"2019 amihcaan 11 abulad 13 a demiad , u Wiy-ni-se kinacacay aca namabalad manebneb nu nanum , itawya u nanum katukuh 1.87 a depah “ 6ft” , namakay 1966 amihcaan kina kawaw nu sa talakaway kuyni .",
di,,★☆☆,corpus_highfreq,"1336 a mihca sepad a nulad tusa idaw ku enen a demiad , Pitulake atu calkakaan nida atu tusaay a cabay maladay mikayakay tu buyu’ wangtusan i tungdud ( 1,909 ditek ) . sakamu sa cinida nu aydaay a nipidangan , anu ayaw a suliten nida sapa tikami kya tikami i cabay nida Dionigi di Borgo Sepolcro . yu mahida , u udip anu nayi’ ku kawaw nida sa caay kaadih tayda i katabuyu’ . dayhan 1336 a mihca sepat a bulad idaw ku tusaay enem a demiad kyu u kakatabuyu’an han kina demiad , u “ mikayakayay a wama ",
dietu,,★☆☆,corpus_highfreq,"Bunac nu kanikalan, Dietu nu nikayilay",
dihep,,★☆☆,corpus_highfreq,"&quot;dihep nu bali&quot; (風の谷) u micapiay tu bayu masaadidiay nu hungtiay a kanatal, namapaading nu bali nu bayu, kyu caay pakadebung kuya Huhay a kilakilangan cilekay micumud, sisa masimaw henay sikatukuh ayda. u tatayna a wawa ni ci Ci-el u dihep nu baliay a tapang ku nu dihepay a kung-cu, kaladamsayan hinadihi atu sipunu matalul aca cinida, u ngangan nida sa ci Na-u-si-ka han sabaw enem ku mihcaan.",
dikuc,,★☆☆,corpus_highfreq,"A-suo-se-san siwduing idaw ku yadahay caay tu kasausi nu cun-se-ci a nalimaan a nisingaan, pasukamisama, sapilipay a dikuc atu tuud aca “ziwzika, kupu”, nisulitan yu sumamad atu nu duma a kilisetu nu cudadan, Ti-kuo a kalisiw “chrysobulls”, tuud nu kamisama. nika katukuh ayda inai’ henay nu masakaputay a mikinkiw atu misingan, nika ayda nu O-mung idaw ku kalisiw sapikawaw tina kawawan, mangalay midiput misinga misangan tina zaysangan.",
dikudan,,★☆☆,corpus_highfreq,""" nu tuse nu aadupan"" iti 2016 a mihcaan 2 a bulad 13 a demiad i Pilise a kanatal ya Pulusay-el i pilisinan tu kacudu a demiad palekal tu nikasayawan a pazizaw, kalecadan nu mihcaan i 3 a bulad 4 a demiadan iti kaamisan nu Amilika a buluku u 2D, 3D, RealD, IMAX 3D a kasaditan papizizaw tu mimelaway. nipazizawan nu kacudu sa, i nu dikudan kapah amin a piliclic nu mikinaulay, katuud ku miliclicay nu mitesekay a tademaw patatudu tu lima sikasenengan ku datuk nu masakaputay, u ulic nu kungku, atu pi",
dimiad,,★☆☆,corpus_highfreq,"1871 a mihcaan, Liu-ciw a kanatal u balunga malikid katukuh macapi ku ayzaay Mu-tan a kenis, Liw-ciw mibutingay a tademaw palau tiniay a yincumin han a micumud milawlaw tu tiniay a mipatay. itawya tungus misatekeday nu Liw-ciw a kanatal, nika malecad pasayza i Kahulamay a kanatal atu Kalipunan a kanatal atu paini tu Lipun, Lipun hung-tiay henay a kanatal cenbu asilawat amiculcul tu hitay pasayza i ayaway a kawawa nu kakitizaan, 1874 a mihcaan Lipun a hitay “amisaybang tu pipatayay,” “ mipuput tu",
dipun,,★☆☆,corpus_highfreq,"&quot;dihep nu bali&quot; (kamu nu Dipun sa: 風の谷のナウシカ) namakay i 1984 a mihcaan 3 a bulad 11 a demiadan nipaadih tu katuuday nu manggay a kacudu, sinilaculan tu kasaungayan ya u &quot;Topcraft&quot; ku mamisaigaay, ci Kung-ci-cing ku mamukeliday, kasumadan nu kungku sa nikatulisen sikalecad nu ngangan a mangga.",
du,,★☆☆,corpus_highfreq,"1925 a mihcaan malingatu tu Canada(加拿大) tu kamu satipan 60 du katukuh 141du nu bay-ci a kakitizaan tu uynian a lala’ nika mahiza caay kakatuud ku palatatenga’ay, ciniza i kitakitan u saamisay nuenengay nu tademawan, u hitay i Ay-lel-se-mi-lel-daw(艾爾斯米爾島) subalan tu Canada-cung-tuy-cing-paw-cang(加拿大軍隊警報站).",
duduc,,★☆☆,corpus_highfreq,"(u wama nu sakilabu), duduc han pacuyaku sa hatedep saan a sakakay, nu Di-pun nipicuyaku sa, lumeni’ay a demiad lumeni’ay a tapuku hey-taw-cin sa nuDi-punay a nisulitan a manga, u misulitay sa ci Sin-tiyn-long-siyung, i 1989 mihcan i tida i cow-kan malingatu matulin misulit, 2013 mihcan cacay a bulad waluway a demiad maedem.",
duku,,★☆☆,corpus_highfreq,"""Forcipule"" taneng miadup, cucukan tu duku, caay kaw tatengay nu alisalap a laway. ya duku namakayda ilabu milakuyd tu ngangucuhan katukuh i  “Forcipule” a tungduh.",
duma,,★☆☆,corpus_highfreq,"&quot;taludu'a limecedan&quot; (kamu nu Tan-may[丹麥] sa: Tommelise, nu Ing-yu(英語) sa: Thumbelina duma a kamu sa &quot;ci adidian&quot; [Little Tiny]), malumanay a kamu sa &quot;paenu nu balu a limecedan&quot; atu &quot;taludu'a kung-cu(公主)&quot;, u Tan-may(丹麥) misulitay tu kung-ku a cudad a tademaw ci An-tu-seng(安徒生), nisulitan nida tu cacayay nu aazihen nu adiwawa a kungku(kungku nu adiwawa) kyuni. saayaway a nipihapiy sa i 1835 a mihcaan, nisupedan i lalabu nu &quot;sapatengilen tu adiwawaay a ",
dumaan,,★☆☆,corpus_highfreq,"1985 a mihcaan, u lu-sen-paw i o-co idaw kya lice nu likisi nikasasulid tu sakay nu tademawan pakunida sa a paydang, sakay mahiniay u kahenulan tu mamaala, yuni kuhan tu ‘’ a misasumat tu a idangan nu niyadu’ay tu nikasasulidan’’ ‘’Schengen Agreement’’. u kanatal tu a tu kanatal ku masasubuhat tu ku matatepalay a nikasa sulitan mamin, ancaay kaw nikasasulidan a kanatal anu cacay aca maala tu nu dumaan a kanatal a nikasasulitan’visa’, hansa tanen mahamin ku sakay i tini misumat tu a idangan pakun",
dumaay,,★☆☆,corpus_highfreq,"17 seci nudikudan tu sa nikahaminan a kakitidaan nu Mongolia, sipikuwan tu nu Cing-caw ku tatungusan, 1911 a mihcaan sa kalawpesan nu Cing-caw ya sakaihekal a Mongolia kunida saan a malakanatal, nipangangan sa u Po-ke-to-han a kanatal. nika caay ka silayap nu dumaay a kanatl a mapawacay, katukuh i 1921 a mihcaan sa nu binawlan a nibabelinan sikalaliwlaw kyu sipasiked nu Soviet Union a maysakaku, 1924 mihcaan nipatidengan nu siyakayay nidateng, sanu Mongoliaay a kanatal sikalawilaw tu nu Soviet U",
dumasa,,★☆☆,corpus_highfreq,"Kakunucuda mamin sa sabaw tulu a nu kakuled, kanahatu idaw ku heci nisayaway namakay ni i nipi sausi, nika ci ucili nipakihu nida tu nipakihu wida a cuda nisilemudan sisa malacacaytu, idaw ku natangahan apasiwatan tu nalimaan , madayum amicukaymas madayu miadih sapatinaku, dumasa maniketay a sapisausi tu sapametek a daduducan, nadikuda sa 2300 qmihcaan u sapisausi mapatecek tuway.",
duo,,★☆☆,corpus_highfreq,"4. kadimelan nu cuked (Order): mahida u Tuosekan a talakaw u pituay a mamulmulan nu patelekay, Duolike’se walu, Ayawniya siwa, Kelinsese’ atu fuhese’ cacay a bataan, itini nipadihpican, idaw ku Tuosekanse’ nu sapiay atu madayumay a hekal, nu sanga han tu masaniyadu’ tu ku sanga. Duolikese’ a sangan caay ka sadid adihan, u sakay sasa’ aca kuyda a sangan.",
e',,★☆☆,corpus_highfreq,"""Ay-li-se tasepian tacuwacuwa misatiwatiway i kakalayan"" (Inggu a kamu: Alice's Adventures in Wonderland), atu hinien a pangangan ""ci Ay-li-semisatiwatiway micidekay a kakitidaan"", u nu Ingguay a kanatal pasubanaay tu sasausian a saydan ci Ca-el-se Lu-te-uye-ci Taw-sen, sanu sasulitan pangangan sa ci Lu-i-se Ka-lo a nipatahkalan sakay nu adiwaway a ulic sasamanggaan. u sitatungusay tina kungkuan sa ci Ay-li-se, namakay i pawalilan a buhang sikahtik i tanu kapabaliwan tu tademaw atu nu aadupanay ",
el,,★☆☆,corpus_highfreq,"1625 a mihcaan , inatukay mala Balduino Enrico nu singing “ pangangan han Boudewijn Hendricksz/Bowdoin Henrick” nu mukeliday nu hulan a hitay mahimin han nuheni mialaw kuytiniay, nika El Morro mapacuked kuni kasasetulan maalaw maelul kya kitidaan .",
emang,,★☆☆,corpus_highfreq,"1282 a mihcaan katukuh tu i satesna’ tub ayu, Pey-hay atu bu-lye banaw malalutin, mala tu Si-te bayu. u nipulung a niasipan, makay 13 se-ci katukuh ayza, He-lan alala’ nu kanatal maenuc nu Pey-hay ku 56 emang kung-cin a kayada. He-lan macapi tu sepat tu cacay a lala’ nu kanatal i sasa nu bayu. kilul tu lala’ malingatu haymaw satu mucelem atu haymaw a macakat, He-lan a tademaw malabas tu ku pisuaway tu kawaw misumad patizeng tu tabakiay sapipuet, mitena’ tub ayu.",
en,,★☆☆,corpus_highfreq,"(三)cacay a malumaluy tusa a malumaluy saka tu sa a malumaluy I ayaw nu saka cacay a malumaluy , teng teng en ku lalami’ tu laic",
eneng,,★☆☆,corpus_highfreq,"874 a mihcaan tu sazikuzay uheni I Ke-li a kiwaki malaacawa. Ci Pye-sow kilul tu nu kusi aniciwbungan a tuud eneng sa i panan mikudepu tu kucu,ci Key-key miida tu pikuepu mibaca’ pawali tu zikuz tu sapiedap tu sakauzip, sakakaay tusa a tatamaan a wawa ci Mi-ha-I atu ci Ke-aw-al-ci, nika dadawa mapatay.",
er,,★☆☆,corpus_highfreq,"Ta-ci-ke(塔吉克) masakaputay kapulungan a kanatal (Ta-ci-ke(塔吉克) a kamu; Ҷумҳурии Тоҷикистон; Er a kamu; Республика Таджикистан), u nipangangan Ta-ci-ke (塔吉克), Cung-ya nu paycacay a kanatal, itida i A-hu-han, U-ce-pi-ke, ci-e-ci-s atu cung-huw-ze-min masakaputay kapulungan a kanatal sa, i cung-ya a kanatal atu cung-ko u ahedal nu lala’ u saadidi'ay.[https://zh.wikipedia.org/wiki/%E5%A1%94%E5%90%89%E5%85%8B%E6%96%AF%E5%9D%A6]",
europe,,★☆☆,corpus_highfreq,"1241 a mihcaan katukuh i 1242 a mihcaan, ci Ba-du satipan micumud mingawaw, Hungary (匈牙利) namapihaceng ku nikapeci’. satu Hungary(匈牙利) haymaw satu macakat mala nu Europe u saicelangay misatekeday hungti a kanatal. izaw ku salungayay masacidekay a lalangawan, mahiza u nu Xiou nuzuma a macakata a nikauzip macacayat tu. Hunyadi Matyas i 1458 a mihcaan katukuh 1490 a mihcaan mikuwan tu Hungar(匈牙利) talaayaw satu ciniza pasaicelang tu Hungary(匈牙利) atu cin-bu a icelang. i pikuwan niza hawsa, Hungary(匈牙",
fa,,★☆☆,corpus_highfreq,"Tu-mi-ni-kek(多米尼克) naw u Ke-lung-pu(哥倫布) i 1493 a mihcaan tu pilipayan makadih kyu makaala tu ngangan. sabaw pitu, sabaw walu a ziday nu yin, fa tusaay a kanatal kinapina malalaw tina subalan, 1763 a mihcaan pasukaydaan tu nu sulit atu nikasukamuan niciwkaan panukas i yin-ku a nikuwanay. nika u huw-ku i 1778 a mihcaan midebung tina subal, 1783 a mihcaan panukasen tu yin-ku. 1805 a mihcaan u huw-ku kinacacay aca midebung mituduh palawpes tu su-hu-lu-cin, u nikahini nu yin-ku paaca tu huw-ku cacay",
fan,,★☆☆,corpus_highfreq,"cacayay ku China sa ku Kuwait, i zekuzan nu 1971 a mihecaan tatenga sa caay kalalitin tu Cung-Hwa-min-kuw, anu idaw henay ku sasuidih sa, pabesus katukuh ayza u nu pan-kuwn fan mababacal, Cung-Ha-Min-Kuw i Kuwait patizan tu Taipe-Seng-uw-day-biw-cu.",
fei,,★☆☆,corpus_highfreq,"Jordan Ha-si-mu nu Hungtiay a kanatal, “A-la-pu a kamu” pangangan han tu Jordan itizaay i Si-Ya a Cung-tung a kanatal, ciniza nuwamisan micapi tu Syria（敘利亞）, nuwalian micapi tu Yi-la-ke’, nuwalian nutimulan micapi tu Sa-u-ti-ala-po, sapipan micapi tu Yi-se-lie atu Ba-le-sitan. Sihal itini i Jordan a satipanan lilis nu kanatal, Hong-hai i tiza i sazikuzay nu satipan nu timulan. lekakawaw a ngangayaw, Jordan itiza i Ou-ya fei Da-lu a salalikeluhan. kahenula a Tu-se An-man nu Jordan a kanatal u sak",
fen,,★☆☆,corpus_highfreq,"muenengay a tademaw u Taywan yincumin Atayal (泰雅族) atu Saisiyat (賽夏族), idaw ku adidiay nu ngayngayan a binacadan atu ni kalepacawan nu hulam mabulaway nu tayniay a tademaw. waliyan sibiyaw tu Jianshi (尖石鄉), timulan sibiyaw tu Miwli kin (苗栗縣) tay-an fen (泰安鄉), nutipan sibiyaw tu Miw-li kin(苗栗縣) Nanzhuang (南庄鄉), nutipan amisan katukuh i amis sibiyaw satu tu u Paipu fen(北埔鄉), Cudun cen (竹東鎮) atu Hen-san niyadu’ (橫山鄉).",
fey,,★☆☆,corpus_highfreq,"1998 a mihcaan malinga’tu tu sakatusa a ngangayaw nu Congo(剛果), uynian a kanatal mapelpel tuway, zayhan uynian a ngangayaw macalap ku siwaay nu Africa (Fey-zhou 非洲) a kanatal pakala’ tu 20 ku sibakudangay nu icelang, namahini pangangan han tu “Africa (Fey-zhou 非洲) a ngangayaw i kitakit u kitakitay” a nu mahini i 2003 a mihcaan masasulit tu sakakapah a letek, nika winikalalebu, mahini tu malalid tunian a kanatal i nuwalian a kakitizaan, mipacici’ mipenec mikacaw tu tatayna atu zumaay tu kakaydiha",
for,,★☆☆,corpus_highfreq,"&quot;taludu'a limecedan&quot; (kamu nu Tan-may[丹麥] sa: Tommelise, nu Ing-yu(英語) sa: Thumbelina duma a kamu sa &quot;ci adidian&quot; [Little Tiny]), malumanay a kamu sa &quot;paenu nu balu a limecedan&quot; atu &quot;taludu'a kung-cu(公主)&quot;, u Tan-may(丹麥) misulitay tu kung-ku a cudad a tademaw ci An-tu-seng(安徒生), nisulitan nida tu cacayay nu aazihen nu adiwawa a kungku(kungku nu adiwawa) kyuni. saayaway a nipihapiy sa i 1835 a mihcaan, nisupedan i lalabu nu &quot;sapatengilen tu adiwawaay a ",
france,,★☆☆,corpus_highfreq,"1707 a mihecaan, Lan-cang-wan-kul sakai pituducay a kawaw a malawasak, caay aca pisengal ku militinay a beleaw midebung tu Laiw-kul Tai-kul, Vietnam (Ye-nan 越南) tusaay a kanatal a sakuwang.1893 a mihecaan, mala France (Fa-kuo 法國) a sa kuwanan a kanatal, sisa Laos (Lyaw-kul 寮國) u madiput a kanatal paheciay, misapatahekal tu ayzaay a lala’.",
from,,★☆☆,corpus_highfreq,"1649 a mihcaan, ciniza atu zuma a Yen-lu-tang nu mikeliday maladay, misabalucu’ a mipatay tu saayaway a Hungti ci Ca-lian, maikec niza ku sapikuwan, makai tu paculiay a giing, malaazaaway tu tatengilan nu kanatal. i 1649 a mihcaan katuku i 1650 a mihcaan, mademec niza ku Ay-al-lan, i 1650 a mihca katukuh 1651 a mihcaan, mikelid aca tu hitay midebung tu Su-ke-lan, 1653 a mihca 4 a bulad 20 a demiad, u kuwang ku sapiliwasak niza tu maazaaway a pitatengilan, patizeng tu sakaput ciniza ku mipili’ay ",
fu,,★☆☆,corpus_highfreq,"Malakal (馬拉卡爾) a kalpacawan itini i tusa a malebut cacay a bataan idaw ku lima (2015) a mihcaan, u tusa a malebut cacay a bataan idaw ku tulu a (2013) mihcaan ni kalepacawan i labu. nikalepacawan tu i labu u Cungtun ci Salva Kiir Mayardit (馬亞爾迪特) atu nu ayawan nu fu Cungtun ci Riek Machar (馬查爾) nuni kacaayan kasasungaay, sisa malepacaw satu.",
fun,,★☆☆,corpus_highfreq,"Sing-si-cuo kitidaan u matenesay tu. sang tay, u di’tuan a kitidaan. Si-cuo katukuh tu cun ciw, u cu-cen a kitidaan. cen-kuo tawya u cu-cen kitidaan. si han u U-lin kitidaan. tuluay a kanatalan tu lingatu u Su, nikudan satu u U. Si-cin, Tun-cin u cin-cuo U-lin kitidaan. suy tan lima a dayan u Cen-cuo. Sun u Cin-hu-pei-lu a Cen-cuo, Fung-cuo. Yen u Hu-kun-han sen N-cuo cin-min-an-hu-se, Sin-ten-ke-luan anhuse atu Se-cun sin-sen iun-sun se. min-ce-iun-sun sin-wi se, paw-cin-cuo sin-wi se, liwan u ",
fuo,,★☆☆,corpus_highfreq,"2014 mihcaan sabaw cacay a buladan, dadiputan tina Le-san tabakiay a sasamian mapatucek tu ku ahebal u “ amis katuku i Le-san tabakiay a sasamian nu amisan a niyadu’, tipan katukuh tu Yun-lin-sa lin-cin dipis nu ba’tu a sasamian, ina Le-san tabakiay a sasamian mililis tu Cin-san milahat tu 32 a kakenisan, timul makatukuh tu Sia-kun-in-se tumu a sasa nu buyu’, wali katukuh tu Lin-paw-ta sasaluemengan nu kadideng nu walian, Lin-yen-se makayda i walian nu masalikelunan a dadan, Sia-kun-in-se walian",
gang,,★☆☆,corpus_highfreq,"02tinusa, anu cacay ku labi mabi’ maselep tu lima atatukian, ulabu nuudip idaw ku sapaculi tu gang sacay picumud Natural Killer u idang maselep tu lasubu nu pitu bataan a pasintu!",
germany,,★☆☆,corpus_highfreq,"1830 a mihcaan ina Belguim a masahungtiay idaw ku nipahaka tu sakunida sananay a nipilatlatan a kawaw, a sipakay nu Netherlands a nipikuwan miliyas a sakaku saan a malakanatal, mala nu nitatulisan a sihulicay a kanatal, i mahida sa idaw ku nipili’an tu nu Germany a kasenengan a kakitaan a kakitidaan, ya Sachsen-Coburg und Gotha (Sa-ke-sen. ke-paw. Ke-ta 薩克森-科堡-哥達) hananay nu hungtiay a wawa, ci Leopold (Li-aw-po-te 利奧波德) u saka nu Belguim sayaway a malatatapangan nu kanatal.",
guinea,,★☆☆,corpus_highfreq,&lt;gallery&gt; File:Guinea_sat.png|atlas Guinea File:Dame_de_Mali_Guinée.jpg|Dame de Mali File:Chute_de_Tabouna_à_Kindia_01.jpg|Chute de Tabouna à Kindia File:Chute_de_Saala_vue_à_360°_Labé.jpg|Chute de Saala Labé File:Chimpanzé_de_Bossou_33.jpg|Chimpanzé de Bossou File:Plage_de_Roume.jpg|Plage sur les Ile de Loos &lt;/gallery&gt; * [http://www.cia.gov/ CIA] * [http://www.mofa.gov.tw/default.html 外交部] * [https://en.wikipedia.org/wiki/List_of_current_heads_of_state_and_government List of current,
